| lane/fixture                 | verdict    | apple-m4         | amd-gfx942       | amd-2xmi300x-gfx942 |
| par-svm/odd                  | infer  | IDENTICAL x3 | acd970db5a3ae605 | acd970db5a3ae605 | acd970db5a3ae605 |
| par-svm/odd                  | model  | IDENTICAL x3 | 1cf6ac54635490ef | 1cf6ac54635490ef | 1cf6ac54635490ef |
| par-svm/ties                 | infer  | IDENTICAL x3 | e400ffe98db4b786 | e400ffe98db4b786 | e400ffe98db4b786 |
| par-svm/ties                 | model  | IDENTICAL x3 | a934b5c5cbd2fb59 | a934b5c5cbd2fb59 | a934b5c5cbd2fb59 |
| par-svm/wide                 | infer  | IDENTICAL x3 | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb |
| par-svm/wide                 | model  | IDENTICAL x3 | 19e15b0ab3ceac90 | 19e15b0ab3ceac90 | 19e15b0ab3ceac90 |
| pca-full-whiten/base         | infer  | IDENTICAL x2 | 3ccd30a2642983c5 | 3ccd30a2642983c5 | (not run)        |
| pca-full-whiten/base         | model  | IDENTICAL x2 | 54a4ab300cb790c3 | 54a4ab300cb790c3 | (not run)        |
| pca-full-whiten/denormal     | infer  | IDENTICAL x2 | b535e39677821151 | b535e39677821151 | (not run)        |
| pca-full-whiten/denormal     | model  | IDENTICAL x2 | 56b7dcfd41448c7b | 56b7dcfd41448c7b | (not run)        |
| pca-full-whiten/denormal_ftz | infer  | IDENTICAL x2 | b535e39677821151 | b535e39677821151 | (not run)        |
| pca-full-whiten/denormal_ftz | model  | IDENTICAL x2 | 56b7dcfd41448c7b | 56b7dcfd41448c7b | (not run)        |
| pca-full-whiten/dupes        | infer  | IDENTICAL x2 | d43bf917dbd688b3 | d43bf917dbd688b3 | (not run)        |
| pca-full-whiten/dupes        | model  | IDENTICAL x2 | 810988d17082be93 | 810988d17082be93 | (not run)        |
| pca-full-whiten/hashed       | infer  | IDENTICAL x2 | 4bbd98a59bc7b338 | 4bbd98a59bc7b338 | (not run)        |
| pca-full-whiten/hashed       | model  | IDENTICAL x2 | 6428a6396b1354a5 | 6428a6396b1354a5 | (not run)        |
| pca-full-whiten/negative     | infer  | IDENTICAL x2 | 5cbd3f28356522a4 | 5cbd3f28356522a4 | (not run)        |
| pca-full-whiten/negative     | model  | IDENTICAL x2 | 5ec1e8221dcfb910 | 5ec1e8221dcfb910 | (not run)        |
| pca-full-whiten/odd          | infer  | IDENTICAL x2 | 9131931086b674f3 | 9131931086b674f3 | (not run)        |
| pca-full-whiten/odd          | model  | IDENTICAL x2 | cee2a2baed48b91d | cee2a2baed48b91d | (not run)        |
| pca-full-whiten/ties         | infer  | IDENTICAL x2 | fedaf5cfb53bfb56 | fedaf5cfb53bfb56 | (not run)        |
| pca-full-whiten/ties         | model  | IDENTICAL x2 | 86b9349a03a32b9f | 86b9349a03a32b9f | (not run)        |
| pca-full-whiten/wide         | infer  | IDENTICAL x2 | 189abcd8ba5402d7 | 189abcd8ba5402d7 | (not run)        |
| pca-full-whiten/wide         | model  | IDENTICAL x2 | 69a5aaf10e20b62b | 69a5aaf10e20b62b | (not run)        |
| pca-whiten/base              | infer  | IDENTICAL x2 | 709a8b5fd739ea88 | 709a8b5fd739ea88 | (not run)        |
| pca-whiten/base              | model  | IDENTICAL x2 | 3cb41b8be892ff28 | 3cb41b8be892ff28 | (not run)        |
| pca-whiten/denormal          | infer  | IDENTICAL x2 | 84eb842a6f5bc6ed | 84eb842a6f5bc6ed | (not run)        |
| pca-whiten/denormal          | model  | IDENTICAL x2 | 2feb67b35a90e40b | 2feb67b35a90e40b | (not run)        |
| pca-whiten/denormal_ftz      | infer  | IDENTICAL x2 | 84eb842a6f5bc6ed | 84eb842a6f5bc6ed | (not run)        |
| pca-whiten/denormal_ftz      | model  | IDENTICAL x2 | 2feb67b35a90e40b | 2feb67b35a90e40b | (not run)        |
| pca-whiten/dupes             | infer  | IDENTICAL x2 | cb67bba34aa48975 | cb67bba34aa48975 | (not run)        |
| pca-whiten/dupes             | model  | IDENTICAL x2 | 6e2deea86bf88523 | 6e2deea86bf88523 | (not run)        |
| pca-whiten/hashed            | infer  | IDENTICAL x2 | 8130d3129e938e81 | 8130d3129e938e81 | (not run)        |
| pca-whiten/hashed            | model  | IDENTICAL x2 | 05ec6c95b9cc7292 | 05ec6c95b9cc7292 | (not run)        |
| pca-whiten/negative          | infer  | IDENTICAL x2 | 82643cf68620a701 | 82643cf68620a701 | (not run)        |
| pca-whiten/negative          | model  | IDENTICAL x2 | acc4c0d90292d693 | acc4c0d90292d693 | (not run)        |
| pca-whiten/odd               | infer  | IDENTICAL x2 | 0cb03f6ee0148b33 | 0cb03f6ee0148b33 | (not run)        |
| pca-whiten/odd               | model  | IDENTICAL x2 | c27de6c5434851e9 | c27de6c5434851e9 | (not run)        |
| pca-whiten/ties              | infer  | IDENTICAL x2 | 93df8c7780a1dc30 | 93df8c7780a1dc30 | (not run)        |
| pca-whiten/ties              | model  | IDENTICAL x2 | 63bb89eef2aad3aa | 63bb89eef2aad3aa | (not run)        |
| pca-whiten/wide              | infer  | IDENTICAL x2 | d8d2dfc5b9e536e9 | d8d2dfc5b9e536e9 | (not run)        |
| pca-whiten/wide              | model  | IDENTICAL x2 | 777bd45f4ac455d6 | 777bd45f4ac455d6 | (not run)        |
| pca/base                     | infer  | IDENTICAL x2 | 5ec98c317c9314a6 | 5ec98c317c9314a6 | (not run)        |
| pca/base                     | model  | IDENTICAL x2 | b41a408ef6ffb8c9 | b41a408ef6ffb8c9 | (not run)        |
| pca/denormal                 | infer  | IDENTICAL x2 | d28a4176d38a79ad | d28a4176d38a79ad | (not run)        |
| pca/denormal                 | model  | IDENTICAL x2 | 85752b8d4fc03a22 | 85752b8d4fc03a22 | (not run)        |
| pca/denormal_ftz             | infer  | IDENTICAL x2 | d28a4176d38a79ad | d28a4176d38a79ad | (not run)        |
| pca/denormal_ftz             | model  | IDENTICAL x2 | 85752b8d4fc03a22 | 85752b8d4fc03a22 | (not run)        |
| pca/dupes                    | infer  | IDENTICAL x2 | 25b7f77104e4b5b3 | 25b7f77104e4b5b3 | (not run)        |
| pca/dupes                    | model  | IDENTICAL x2 | 9c5913e3831259e4 | 9c5913e3831259e4 | (not run)        |
| pca/hashed                   | infer  | IDENTICAL x2 | da7f8a40931a091a | da7f8a40931a091a | (not run)        |
| pca/hashed                   | model  | IDENTICAL x2 | a9bcbe53314d1a00 | a9bcbe53314d1a00 | (not run)        |
| pca/negative                 | infer  | IDENTICAL x2 | bed836c726c23255 | bed836c726c23255 | (not run)        |
| pca/negative                 | model  | IDENTICAL x2 | 2a61ff40547fab89 | 2a61ff40547fab89 | (not run)        |
| pca/odd                      | infer  | IDENTICAL x2 | 9f765336b6cbcc11 | 9f765336b6cbcc11 | (not run)        |
| pca/odd                      | model  | IDENTICAL x2 | 87d34e709375c9b5 | 87d34e709375c9b5 | (not run)        |
| pca/ties                     | infer  | IDENTICAL x2 | 470065a905e144bf | 470065a905e144bf | (not run)        |
| pca/ties                     | model  | IDENTICAL x2 | e3f6772a15daedcd | e3f6772a15daedcd | (not run)        |
| pca/wide                     | infer  | IDENTICAL x2 | abbcfa36cfc4cc81 | abbcfa36cfc4cc81 | (not run)        |
| pca/wide                     | model  | IDENTICAL x2 | dec2221e136875c8 | dec2221e136875c8 | (not run)        |
| radius-chebyshev/base        | infer  | IDENTICAL x2 | 47f179252c05327e | 47f179252c05327e | (not run)        |
| radius-chebyshev/base        | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-chebyshev/denormal    | infer  | IDENTICAL x2 | 32fdf6cafa080fdd | 32fdf6cafa080fdd | (not run)        |
| radius-chebyshev/denormal    | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-chebyshev/denormal_ftz | infer  | IDENTICAL x2 | 32fdf6cafa080fdd | 32fdf6cafa080fdd | (not run)        |
| radius-chebyshev/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-chebyshev/dupes       | infer  | IDENTICAL x2 | 4f42e54d861fc686 | 4f42e54d861fc686 | (not run)        |
| radius-chebyshev/dupes       | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-chebyshev/hashed      | infer  | IDENTICAL x2 | 6f0dd5e75ecfd9e4 | 6f0dd5e75ecfd9e4 | (not run)        |
| radius-chebyshev/hashed      | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-chebyshev/negative    | infer  | IDENTICAL x2 | 67e8e395dc4ee1ba | 67e8e395dc4ee1ba | (not run)        |
| radius-chebyshev/negative    | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-chebyshev/odd         | infer  | IDENTICAL x2 | 43e568967a392b5e | 43e568967a392b5e | (not run)        |
| radius-chebyshev/odd         | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-chebyshev/ties        | infer  | IDENTICAL x2 | 7b5a2419abc8f304 | 7b5a2419abc8f304 | (not run)        |
| radius-chebyshev/ties        | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-chebyshev/wide        | infer  | IDENTICAL x2 | abcd9366c6e9697a | abcd9366c6e9697a | (not run)        |
| radius-chebyshev/wide        | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-manhattan/base        | infer  | IDENTICAL x2 | 51e361a7911b9eb7 | 51e361a7911b9eb7 | (not run)        |
| radius-manhattan/base        | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-manhattan/denormal    | infer  | IDENTICAL x2 | d467cf36242844c9 | d467cf36242844c9 | (not run)        |
| radius-manhattan/denormal    | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-manhattan/denormal_ftz | infer  | IDENTICAL x2 | d467cf36242844c9 | d467cf36242844c9 | (not run)        |
| radius-manhattan/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-manhattan/dupes       | infer  | IDENTICAL x2 | b3ebfcda94a96aa3 | b3ebfcda94a96aa3 | (not run)        |
| radius-manhattan/dupes       | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-manhattan/hashed      | infer  | IDENTICAL x2 | 80d08244b239ac42 | 80d08244b239ac42 | (not run)        |
| radius-manhattan/hashed      | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-manhattan/negative    | infer  | IDENTICAL x2 | d7960118855980db | d7960118855980db | (not run)        |
| radius-manhattan/negative    | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-manhattan/odd         | infer  | IDENTICAL x2 | b28b2b565e51540d | b28b2b565e51540d | (not run)        |
| radius-manhattan/odd         | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-manhattan/ties        | infer  | IDENTICAL x2 | c641c75dd063a967 | c641c75dd063a967 | (not run)        |
| radius-manhattan/ties        | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-manhattan/wide        | infer  | IDENTICAL x2 | f5b2dde4c595864e | f5b2dde4c595864e | (not run)        |
| radius-manhattan/wide        | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-minkowski-p3/base     | infer  | IDENTICAL x2 | 2d41cf8a43dd0a2c | 2d41cf8a43dd0a2c | (not run)        |
| radius-minkowski-p3/base     | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-minkowski-p3/denormal | infer  | IDENTICAL x2 | a50411d34da25d30 | a50411d34da25d30 | (not run)        |
| radius-minkowski-p3/denormal | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-minkowski-p3/denormal_ftz | infer  | IDENTICAL x2 | a50411d34da25d30 | a50411d34da25d30 | (not run)        |
| radius-minkowski-p3/denormal_ftz | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-minkowski-p3/dupes    | infer  | IDENTICAL x2 | 6853e189dcd43a88 | 6853e189dcd43a88 | (not run)        |
| radius-minkowski-p3/dupes    | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-minkowski-p3/hashed   | infer  | IDENTICAL x2 | 00c1a2ba4f724cc8 | 00c1a2ba4f724cc8 | (not run)        |
| radius-minkowski-p3/hashed   | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-minkowski-p3/negative | infer  | IDENTICAL x2 | 89ddc1bb6f4ad18c | 89ddc1bb6f4ad18c | (not run)        |
| radius-minkowski-p3/negative | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-minkowski-p3/odd      | infer  | IDENTICAL x2 | d844548968cd9cdd | d844548968cd9cdd | (not run)        |
| radius-minkowski-p3/odd      | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-minkowski-p3/ties     | infer  | IDENTICAL x2 | e5a4d7644387eab9 | e5a4d7644387eab9 | (not run)        |
| radius-minkowski-p3/ties     | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius-minkowski-p3/wide     | infer  | IDENTICAL x2 | 839efe755774007f | 839efe755774007f | (not run)        |
| radius-minkowski-p3/wide     | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/base                  | infer  | IDENTICAL x2 | 3eb3a2ab621fbb97 | 3eb3a2ab621fbb97 | (not run)        |
| radius/base                  | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/denormal              | infer  | IDENTICAL x2 | 0d8e5847c0de67f1 | 0d8e5847c0de67f1 | (not run)        |
| radius/denormal              | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/denormal_ftz          | infer  | IDENTICAL x2 | 0d8e5847c0de67f1 | 0d8e5847c0de67f1 | (not run)        |
| radius/denormal_ftz          | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/dupes                 | infer  | IDENTICAL x2 | 469e7731aa72a0fd | 469e7731aa72a0fd | (not run)        |
| radius/dupes                 | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/hashed                | infer  | IDENTICAL x2 | 362bee6da9e01a6a | 362bee6da9e01a6a | (not run)        |
| radius/hashed                | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/negative              | infer  | IDENTICAL x2 | 9a8506316edc0a0a | 9a8506316edc0a0a | (not run)        |
| radius/negative              | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/odd                   | infer  | IDENTICAL x2 | ef0450b6bc48f488 | ef0450b6bc48f488 | (not run)        |
| radius/odd                   | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/ties                  | infer  | IDENTICAL x2 | 5f3eec45e2afb437 | 5f3eec45e2afb437 | (not run)        |
| radius/ties                  | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| radius/wide                  | infer  | IDENTICAL x2 | 2561486a5ba9ea00 | 2561486a5ba9ea00 | (not run)        |
| radius/wide                  | model  | N/A          | n/a:no-save      | n/a:no-save      | (not run)        |
| rf-clf-balanced-parallel/base | infer  | IDENTICAL x2 | 6eb9a132c1c2ca81 | 6eb9a132c1c2ca81 | (not run)        |
| rf-clf-balanced-parallel/base | model  | IDENTICAL x2 | a90bf75dddc42ff6 | a90bf75dddc42ff6 | (not run)        |
| rf-clf-balanced-parallel/denormal | infer  | IDENTICAL x2 | f3cdb2c652b3cc8b | f3cdb2c652b3cc8b | (not run)        |
| rf-clf-balanced-parallel/denormal | model  | IDENTICAL x2 | 4e594718394b47d9 | 4e594718394b47d9 | (not run)        |
| rf-clf-balanced-parallel/denormal_ftz | infer  | IDENTICAL x2 | f3cdb2c652b3cc8b | f3cdb2c652b3cc8b | (not run)        |
| rf-clf-balanced-parallel/denormal_ftz | model  | IDENTICAL x2 | 4e594718394b47d9 | 4e594718394b47d9 | (not run)        |
| rf-clf-balanced-parallel/dupes | infer  | IDENTICAL x2 | 6c2bd0bab8f776c2 | 6c2bd0bab8f776c2 | (not run)        |
| rf-clf-balanced-parallel/dupes | model  | IDENTICAL x2 | 14b16ef73e1373a5 | 14b16ef73e1373a5 | (not run)        |
| rf-clf-balanced-parallel/hashed | infer  | IDENTICAL x2 | 008f7bd1977e2928 | 008f7bd1977e2928 | (not run)        |
| rf-clf-balanced-parallel/hashed | model  | IDENTICAL x2 | e0603d98abe78f84 | e0603d98abe78f84 | (not run)        |
| rf-clf-balanced-parallel/negative | infer  | IDENTICAL x2 | 0b7c2555098c3e15 | 0b7c2555098c3e15 | (not run)        |
| rf-clf-balanced-parallel/negative | model  | IDENTICAL x2 | 8adc748a39b4a002 | 8adc748a39b4a002 | (not run)        |
| rf-clf-balanced-parallel/odd | infer  | IDENTICAL x2 | f72134078bf171e3 | f72134078bf171e3 | (not run)        |
| rf-clf-balanced-parallel/odd | model  | IDENTICAL x2 | d08bf59310a7e9ce | d08bf59310a7e9ce | (not run)        |
| rf-clf-balanced-parallel/ties | infer  | IDENTICAL x2 | f974c6df7af56a35 | f974c6df7af56a35 | (not run)        |
| rf-clf-balanced-parallel/ties | model  | IDENTICAL x2 | 8775093dd835ddff | 8775093dd835ddff | (not run)        |
| rf-clf-balanced-parallel/wide | infer  | IDENTICAL x2 | fc1a85360dee9c5b | fc1a85360dee9c5b | (not run)        |
| rf-clf-balanced-parallel/wide | model  | IDENTICAL x2 | 3fd9a6a9ddbf0379 | 3fd9a6a9ddbf0379 | (not run)        |
| rf-clf-entropy-log2-noboot/base | infer  | IDENTICAL x2 | b51ba2fdcb6b9948 | b51ba2fdcb6b9948 | (not run)        |
| rf-clf-entropy-log2-noboot/base | model  | IDENTICAL x2 | 3eeb9151dad69465 | 3eeb9151dad69465 | (not run)        |
| rf-clf-entropy-log2-noboot/denormal | infer  | IDENTICAL x2 | bcb1f65be7dbd612 | bcb1f65be7dbd612 | (not run)        |
| rf-clf-entropy-log2-noboot/denormal | model  | IDENTICAL x2 | 907190730a81912e | 907190730a81912e | (not run)        |
| rf-clf-entropy-log2-noboot/denormal_ftz | infer  | IDENTICAL x2 | bcb1f65be7dbd612 | bcb1f65be7dbd612 | (not run)        |
| rf-clf-entropy-log2-noboot/denormal_ftz | model  | IDENTICAL x2 | 907190730a81912e | 907190730a81912e | (not run)        |
| rf-clf-entropy-log2-noboot/dupes | infer  | IDENTICAL x2 | 9f2eb55e53cfeebf | 9f2eb55e53cfeebf | (not run)        |
| rf-clf-entropy-log2-noboot/dupes | model  | IDENTICAL x2 | 9d345884474ca836 | 9d345884474ca836 | (not run)        |
| rf-clf-entropy-log2-noboot/hashed | infer  | IDENTICAL x2 | a2e3cc8fd95d22d7 | a2e3cc8fd95d22d7 | (not run)        |
| rf-clf-entropy-log2-noboot/hashed | model  | IDENTICAL x2 | 56d7e7772aa28460 | 56d7e7772aa28460 | (not run)        |
| rf-clf-entropy-log2-noboot/negative | infer  | IDENTICAL x2 | 4cf22956ea7e50e5 | 4cf22956ea7e50e5 | (not run)        |
