EXPECTED FAIL extra sticky count
MATCH new 159 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 160 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 161 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 162 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 163 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 164 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 165 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 166 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 167 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 168 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 169 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 170 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 171 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 172 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 173 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 174 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 175 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 176 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 177 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 178 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 179 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 180 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 181 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 182 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 183 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 184 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 185 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 186 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 187 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 188 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 189 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 190 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 191 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 192 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 193 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 194 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 195 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 196 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 197 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 198 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 199 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 200 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 201 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 202 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 203 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 204 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 205 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 206 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 207 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 208 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 209 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 210 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 211 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 212 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 213 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 214 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 215 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 216 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 217 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 218 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 219 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 220 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 221 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 222 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 223 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 224 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 225 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 226 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 227 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 228 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 229 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 230 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 231 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 232 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 233 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 234 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 235 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 236 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 237 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 238 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 239 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 240 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 12, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 0, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 241 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 242 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 243 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 244 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 245 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 246 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 247 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 248 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 249 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 250 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 251 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 252 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 253 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 254 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 255 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 256 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 257 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 11, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 1, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 258 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 259 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 260 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 261 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 262 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 263 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 264 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 5, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 7, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 265 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 266 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 267 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 268 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 269 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 270 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 271 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 272 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 273 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 274 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 275 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 276 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 277 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 278 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 279 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 280 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 281 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 7, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 5, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 282 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 283 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 284 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 285 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 286 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 10, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 2, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 287 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 288 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 289 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 290 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 291 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 9, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 3, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 292 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 293 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 294 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 295 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 296 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 8, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 4, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 297 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 298 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 6, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 6, 'FUSED_SKIPPED_STICKY': 0}
MATCH new 299 {'NOT_ATTEMPTED': 0, 'FUSED_RAN': 4, 'FUSED_REFUSED_REGIME': 0, 'FUSED_CORNER': 8, 'FUSED_SKIPPED_STICKY': 0}
