NOTE: --lanes scopes this diff to 31 lane(s); 135 other lane(s) the JSONs carry are not compared
| lane/fixture                 | verdict    | nvidia-2xh100-sm_90a | amd-2xmi300x-gfx942 | apple-m4         | nvidia-h100-sm_90a | amd-mi325x-gfx942 |
| par-svm/odd                  | infer  | IDENTICAL x5 | acd970db5a3ae605 | acd970db5a3ae605 | acd970db5a3ae605 | acd970db5a3ae605 | acd970db5a3ae605 |
| par-svm/odd                  | model  | IDENTICAL x5 | 1cf6ac54635490ef | 1cf6ac54635490ef | 1cf6ac54635490ef | 1cf6ac54635490ef | 1cf6ac54635490ef |
| par-svm/odd                  | batch  | IDENTICAL x5 | 03e6a6673542064b | 03e6a6673542064b | 03e6a6673542064b | 03e6a6673542064b | 03e6a6673542064b |
| par-svm/ties                 | infer  | IDENTICAL x5 | e400ffe98db4b786 | e400ffe98db4b786 | e400ffe98db4b786 | e400ffe98db4b786 | e400ffe98db4b786 |
| par-svm/ties                 | model  | IDENTICAL x5 | a934b5c5cbd2fb59 | a934b5c5cbd2fb59 | a934b5c5cbd2fb59 | a934b5c5cbd2fb59 | a934b5c5cbd2fb59 |
| par-svm/ties                 | batch  | IDENTICAL x5 | 3a1af2345f86aa26 | 3a1af2345f86aa26 | 3a1af2345f86aa26 | 3a1af2345f86aa26 | 3a1af2345f86aa26 |
| par-svm/wide                 | infer  | IDENTICAL x5 | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb | ee2e31ef0e3bbfcb |
| par-svm/wide                 | model  | IDENTICAL x5 | 19e15b0ab3ceac90 | 19e15b0ab3ceac90 | 19e15b0ab3ceac90 | 19e15b0ab3ceac90 | 19e15b0ab3ceac90 |
| par-svm/wide                 | batch  | IDENTICAL x5 | fa143cf297359f9e | fa143cf297359f9e | fa143cf297359f9e | fa143cf297359f9e | fa143cf297359f9e |

summary (infer/model): IDENTICAL=360, N/A=198
summary (batch): IDENTICAL=207, N/A=72
require-columns 5 over ['par-arima', 'par-boosting', 'par-boosting-pointwise', 'par-byte-lm', 'par-byte-lm-model-pool', 'par-byte-lm-offload', 'par-cd', 'par-dbscan', 'par-feature-freq', 'par-forest', 'par-forest-et', 'par-gp', 'par-gram', 'par-graph-agglomerative', 'par-graph-spectral', 'par-graph-umap', 'par-holtwinters', 'par-iforest', 'par-kmeans', 'par-logistic', 'par-mlp', 'par-ordered-rmse', 'par-queries-kde', 'par-queries-knn', 'par-queries-radius', 'par-reference-knn', 'par-reference-knn-reg', 'par-samba', 'par-samba-clip', 'par-scaler', 'par-svm']: OK
